CompanyName,ISIN,NSECode,BSECode,Date,MFList,BTTDate,CompanyCode,YearEnding,Months,Quarter,Sales,Expenses,EBIDTA,Interest,Depreciation,Extraordinary,OPM,Tax,PATRAW,PAT,Equity,Reserves,EPS,NPM,Ext_Flag,Q1 EPS Growth,Q1 Sales Growth,Q2 EPS,Q2 EPS Growth,Q2 Sales,Q2 Sales Growth
CCL Products India Ltd.,INE421D01022,CCL,519600.000000,2024-02-01,True,2024-02-01,11040106.000000,2023-12-31,3.000000,3.000000,3277333000.000000,2853988000.000000,423345000.000000,120803000.000000,105581000.000000,0.000000,196961000.000000,35615000.000000,161346000.000000,161346000.000000,266056000.000000,0.000000,0.606436,4.923088,False,-76.057694,-15.512208,1.171220,15.782042,3526081000.000000,5.310219
Rossell India Ltd.,INE847C01020,ROSSELLIND,533168.000000,2023-12-31,True,2024-02-01,11040132.000000,2023-12-31,3.000000,3.000000,1122700000.000000,1027400000.000000,95300000.000000,34900000.000000,34300000.000000,-600000.000000,25500000.000000,6800000.000000,18700000.000000,18700000.000000,75400000.000000,0.000000,0.248011,1.665628,False,466.666667,14.631407,3.238727,-34.439452,1201300000.000000,-0.340136
Hindustan Foods Ltd.,INE254N01026,HNDFDS,519126.000000,2023-12-31,True,2024-02-01,11050070.000000,2023-12-31,3.000000,3.000000,6448320000.000000,5970712000.000000,477608000.000000,99027000.000000,94073000.000000,0.000000,284508000.000000,58654000.000000,225854000.000000,225854000.000000,225486000.000000,0.000000,1.001632,3.502525,False,30.186471,2.724354,0.955815,27.210001,5864355000.000000,-2.010747
Heritage Foods Ltd.,INE978A01027,HERITGFOOD,519552.000000,2023-12-31,True,2024-02-01,11050089.000000,2023-12-31,3.000000,3.000000,9254500000.000000,8732460000.000000,522040000.000000,16170000.000000,149230000.000000,0.000000,356640000.000000,85610000.000000,271030000.000000,271030000.000000,463980000.000000,0.000000,0.584142,2.928629,False,-12.818451,18.699786,0.485452,-46.630651,9646210000.000000,18.837693
Hatsun Agro Products Ltd.,INE473B01035,HATSUN,531531.000000,2024-02-01,True,2024-02-01,11050105.000000,2023-12-31,3.000000,3.000000,18915655000.000000,16748121000.000000,2167534000.000000,384753000.000000,1016124000.000000,0.000000,766657000.000000,192625000.000000,574032000.000000,574032000.000000,222787000.000000,0.000000,2.576596,3.034693,False,19.630625,11.555045,3.481976,76.714248,19195250000.000000,9.637411
Tanla Platforms Ltd.,INE483C01032,TANLA,532790.000000,2024-02-01,True,2024-02-01,11050111.000000,2023-12-31,3.000000,3.000000,2669206000.000000,2521643000.000000,147563000.000000,62667000.000000,20506000.000000,0.000000,64390000.000000,19442000.000000,44948000.000000,44948000.000000,134460000.000000,0.000000,0.334285,1.683946,False,-76.159727,-8.000226,4.217335,-52.575021,2951669000.000000,-24.452997
Wipro Ltd.,INE075A01022,WIPRO,507685.000000,2024-02-01,True,2024-02-01,11060011.000000,2023-12-31,3.000000,3.000000,169091000000.000000,135328000000.000000,33763000000.000000,2028000000.000000,3700000000.000000,0.000000,28035000000.000000,7806000000.000000,20229000000.000000,20229000000.000000,10448000000.000000,0.000000,1.936160,11.963381,False,-11.949691,-4.663881,1.973669,-5.150801,173651000000.000000,-0.155243
Zydus Wellness Ltd.,INE768C01010,ZYDUSWELL,531335.000000,2024-02-01,True,2024-02-01,11060041.000000,2023-12-31,3.000000,3.000000,684000000.000000,530000000.000000,154000000.000000,9000000.000000,9000000.000000,0.000000,136000000.000000,33000000.000000,103000000.000000,103000000.000000,636000000.000000,0.000000,0.161950,15.058480,False,-31.438067,1.998211,0.122642,-47.201088,624000000.000000,-10.997005
Patanjali Foods Ltd.,INE619A01035,PATANJALI,500368.000000,2024-02-01,True,2024-02-01,11070014.000000,2023-12-31,3.000000,3.000000,79572998000.000000,75666668000.000000,3906330000.000000,251502000.000000,596954000.000000,0.000000,3057874000.000000,892458000.000000,2165416000.000000,2165416000.000000,723837000.000000,0.000000,2.991580,2.721295,False,-19.557514,-0.081048,3.516522,126.687607,78457930000.000000,-7.963675
Agro Tech Foods Ltd.,INE209A01019,ATFL,500215.000000,2023-12-31,True,2024-02-01,11070036.000000,2023-12-31,3.000000,3.000000,1927800000.000000,1841600000.000000,86200000.000000,4300000.000000,51700000.000000,0.000000,30200000.000000,7900000.000000,22300000.000000,22300000.000000,243700000.000000,0.000000,0.091506,1.156759,False,-67.060561,-14.171230,0.064834,-46.258503,2008700000.000000,-14.986457
Gujarat Ambuja Exports Ltd.,INE036B01030,GAEL,524226.000000,2024-02-01,True,2024-02-01,11070045.000000,2023-12-31,3.000000,3.000000,13404000000.000000,11764100000.000000,1639900000.000000,29800000.000000,300500000.000000,0.000000,1309600000.000000,303000000.000000,1006600000.000000,1006600000.000000,229300000.000000,0.000000,4.389882,7.509699,False,22.889478,15.778290,3.619276,29.469579,11578900000.000000,5.838102
Privi Speciality Chemicals Ltd.,INE959A01019,PRIVISCL,530117.000000,2024-02-01,True,2024-02-01,11070135.000000,2023-12-31,3.000000,3.000000,4060392000.000000,3077065000.000000,983327000.000000,237053000.000000,315286000.000000,0.000000,430988000.000000,111423000.000000,319565000.000000,319565000.000000,390627000.000000,0.000000,0.818082,7.870299,False,1148.398312,1.610776,0.681335,135.154621,4345926000.000000,4.150339
Bajaj Hindusthan Sugar Ltd.,INE306A01021,BAJAJHIND,500032.000000,2023-12-31,True,2024-02-01,11080002.000000,2023-12-31,3.000000,3.000000,17331800000.000000,16222900000.000000,1108900000.000000,379300000.000000,535800000.000000,0.000000,193800000.000000,0.000000,193800000.000000,193800000.000000,1277400000.000000,0.000000,0.151714,1.118176,False,133.094262,21.562686,-1.094802,12.626515,11337100000.000000,-14.474419
ISGEC Heavy Engineering Ltd.,INE858B01029,ISGEC,533033.000000,2023-12-31,True,2024-02-01,11080017.000000,2023-12-31,3.000000,3.000000,10719300000.000000,9853800000.000000,865500000.000000,95800000.000000,172700000.000000,0.000000,597000000.000000,155400000.000000,441600000.000000,441600000.000000,73500000.000000,0.000000,6.008163,4.119672,False,10.899046,-2.832720,,,,
Balrampur Chini Mills Ltd.,INE119A01028,BALRAMCHIN,500038.000000,2024-02-01,True,2024-02-01,11080026.000000,2023-12-31,3.000000,3.000000,12496910000.000000,11170021000.000000,1326889000.000000,79182000.000000,419700000.000000,0.000000,828007000.000000,224920000.000000,603087000.000000,603087000.000000,201749000.000000,0.000000,2.989294,4.825889,False,37.305898,24.816612,5.266212,443.493987,15776721000.000000,40.258727
United Breweries Ltd.,INE686F01025,UBL,532478.000000,2024-02-01,True,2024-02-01,11090043.000000,2023-12-31,3.000000,3.000000,18467200000.000000,16770900000.000000,1696300000.000000,20500000.000000,517700000.000000,0.000000,1158100000.000000,309600000.000000,848500000.000000,848500000.000000,264400000.000000,0.000000,3.209153,4.594633,False,4064.953271,13.713586,4.070348,-19.800283,19002500000.000000,12.184596
Sula Vineyards Ltd.,INE142Q01026,SULA,543711.000000,2023-12-31,True,2024-02-01,11090251.000000,2023-12-31,3.000000,3.000000,2101600000.000000,1410100000.000000,691500000.000000,70600000.000000,68700000.000000,0.000000,552200000.000000,140700000.000000,411500000.000000,411500000.000000,168800000.000000,0.000000,2.437796,19.580320,False,4.653652,15.475065,1.393957,7.151730,1313600000.000000,12.443611
Tilaknagar Industries Ltd.,INE133E01013,TI,507205.000000,2023-12-31,True,2024-02-01,11100009.000000,2023-12-31,3.000000,3.000000,3852584000.000000,3240258000.000000,612326000.000000,80524000.000000,76082000.000000,0.000000,455720000.000000,0.000000,455720000.000000,455720000.000000,1923791000.000000,0.000000,0.236886,11.828944,False,-43.028816,26.700979,0.205765,153.005192,3552311000.000000,29.576822
Associated Alcohols & Breweries Ltd.,INE073G01016,ASALCBR,507526.000000,2023-12-31,True,2024-02-01,11100015.000000,2023-12-31,3.000000,3.000000,1944521000.000000,1723393000.000000,221128000.000000,10053000.000000,33749000.000000,0.000000,177326000.000000,51645000.000000,125681000.000000,125681000.000000,180792000.000000,0.000000,0.695169,6.463340,False,16.302376,3.917284,0.744126,78.431503,1736101000.000000,15.915872
United Spirits Ltd.,INE854D01024,MCDOWELL-N,532432.000000,2024-02-01,True,2024-02-01,11100025.000000,2023-12-31,3.000000,3.000000,69953000000.000000,64578000000.000000,5375000000.000000,164000000.000000,628000000.000000,0.000000,4583000000.000000,1102000000.000000,3481000000.000000,3481000000.000000,1455000000.000000,0.000000,2.392440,4.976198,False,215.022624,149.449060,2.345704,-39.461659,67726000000.000000,134.524552
Globus Spirits Ltd.,INE615I01010,GLOBUSSPR,533104.000000,2023-12-31,True,2024-02-01,11100046.000000,2023-12-31,3.000000,3.000000,8795316000.000000,8364498000.000000,430818000.000000,68292000.000000,167274000.000000,0.000000,195252000.000000,-250115000.000000,445367000.000000,445367000.000000,288027000.000000,0.000000,1.546268,5.063684,False,65.302617,48.159086,0.453339,-41.029015,7429794000.000000,54.020481
Britannia Industries Ltd.,INE216A01030,BRITANNIA,500825.000000,2024-02-01,True,2024-02-01,11120001.000000,2023-12-31,3.000000,3.000000,41519700000.000000,33095000000.000000,8424700000.000000,292200000.000000,707100000.000000,-29000000.000000,7396400000.000000,2012800000.000000,5383600000.000000,5383600000.000000,240900000.000000,29747100000.000000,22.347862,12.966375,False,-29.803241,2.275599,23.681611,15.823774,43420300000.000000,2.001010
Nestle India Ltd.,INE239A01024,NESTLEIND,500790.000000,2024-02-01,True,2024-02-01,11120007.000000,2023-12-31,3.000000,4.000000,46307200000.000000,34874500000.000000,11432700000.000000,229500000.000000,1086900000.000000,-1073000000.000000,8864800000.000000,2308700000.000000,6556100000.000000,6556100000.000000,964200000.000000,29963300000.000000,6.799523,14.157842,False,4.386524,8.034360,9.418383,35.877024,50700900000.000000,9.703266
Marico Ltd.,INE196A01026,MARICO,531642.000000,2024-02-01,True,2024-02-01,11120039.000000,2023-12-31,3.000000,3.000000,17680000000.000000,13690000000.000000,3990000000.000000,80000000.000000,290000000.000000,0.000000,3620000000.000000,780000000.000000,2840000000.000000,2840000000.000000,1290000000.000000,0.000000,2.201550,16.063348,False,11.811024,-8.203531,2.000000,-22.754491,18260000000.000000,-10.490196
Cera Sanitaryware Ltd.,INE739E01017,CERA,532443.000000,2024-02-01,True,2024-02-01,11120054.000000,2023-12-31,3.000000,3.000000,4527111000.000000,3772997000.000000,754114000.000000,14479000.000000,91156000.000000,0.000000,648479000.000000,139684000.000000,508795000.000000,508795000.000000,65029000.000000,0.000000,7.824125,11.238845,False,-9.743793,-3.575828,8.748066,12.171105,4746152000.000000,11.619038
Adani Wilmar Ltd.,INE699H01024,AWL,543458.000000,2024-02-01,True,2024-02-01,11120058.000000,2023-09-30,3.000000,2.000000,117830800000.000000,115634100000.000000,2196700000.000000,1955000000.000000,852000000.000000,-535100000.000000,-1145400000.000000,-274900000.000000,-870500000.000000,-870500000.000000,1299700000.000000,0.000000,-0.669770,-0.738771,False,-240.064360,-12.513012,-0.295761,-122.570607,124434900000.000000,-11.593430
Manorama Industries Ltd.,INE00VM01010,MANORAMA,541974.000000,2023-12-31,True,2024-02-01,11120194.000000,2023-12-31,3.000000,3.000000,1025406000.000000,828411000.000000,196995000.000000,55332000.000000,35777000.000000,0.000000,105886000.000000,31466000.000000,74420000.000000,74420000.000000,119138000.000000,0.000000,0.624654,7.257613,False,3.927027,6.152217,0.722209,47.271235,1198260400.000000,46.739179
Biocon Ltd.,INE376G01013,BIOCON,532523.000000,2024-02-01,True,2024-02-01,11140013.000000,2023-12-31,3.000000,3.000000,6113000000.000000,4915000000.000000,1198000000.000000,560000000.000000,309000000.000000,0.000000,329000000.000000,89000000.000000,240000000.000000,240000000.000000,6003000000.000000,0.000000,0.039980,3.926059,False,-31.818182,-0.585461,0.057804,-96.486076,5883000000.000000,-0.016995
Syngene International Ltd.,INE398R01022,SYNGENE,539268.000000,2024-02-01,True,2024-02-01,11140028.000000,2023-12-31,3.000000,3.000000,8207000000.000000,5924000000.000000,2283000000.000000,63000000.000000,936000000.000000,-37000000.000000,1247000000.000000,249000000.000000,998000000.000000,998000000.000000,4020000000.000000,0.000000,0.248259,12.160351,False,-8.994480,2.102513,0.252736,-0.050879,8517000000.000000,8.704531
Kaveri Seed Company Ltd.,INE455I01029,KSCL,532899.000000,2023-12-31,True,2024-02-01,11140043.000000,2023-12-31,3.000000,3.000000,1318773000.000000,1096269000.000000,222504000.000000,957000.000000,65202000.000000,0.000000,156345000.000000,39774000.000000,116571000.000000,116571000.000000,111844000.000000,0.000000,1.042264,8.839353,False,-68.946447,-15.478711,0.958532,310.432777,1103226000.000000,19.265355
Rossari Biotech Ltd.,INE02A801020,ROSSARI,543213.000000,2024-02-01,True,2024-02-01,11140083.000000,2023-12-31,3.000000,3.000000,3008810000.000000,2576130000.000000,432680000.000000,26260000.000000,58410000.000000,0.000000,348010000.000000,92590000.000000,255420000.000000,255420000.000000,110470000.000000,0.000000,2.312121,8.489070,False,46.046810,26.875849,2.388230,70.762624,3339760000.000000,38.408109
Nath Bio-Genes (India) Ltd.,INE448G01010,NATHBIOGEN,537291.000000,2023-12-31,True,2024-02-01,11140092.000000,2023-12-31,3.000000,3.000000,317750000.000000,259543000.000000,58207000.000000,28375000.000000,7600000.000000,24998000.000000,47230000.000000,7657000.000000,39573000.000000,39573000.000000,190040000.000000,0.000000,0.208235,12.454131,False,193.394128,25.317978,0.107025,38.426462,226292000.000000,3.196797
Avanti Feeds Ltd.,INE871C01038,AVANTIFEED,512573.000000,2024-02-01,True,2024-02-01,11170001.000000,2023-12-31,3.000000,3.000000,9581215000.000000,8732192000.000000,849023000.000000,1023000.000000,84015000.000000,0.000000,763985000.000000,195505000.000000,568480000.000000,568480000.000000,136246000.000000,0.000000,4.172453,5.933277,False,9.712768,9.143219,4.841140,63.954173,10641273000.000000,2.302128
Advanced Enzyme Technologies Ltd.,INE837H01020,ADVENZYMES,540025.000000,2023-12-31,True,2024-02-01,11180007.000000,2023-12-31,3.000000,3.000000,947060000.000000,665940000.000000,281120000.000000,410000.000000,27150000.000000,0.000000,253560000.000000,62360000.000000,191200000.000000,191200000.000000,223650000.000000,0.000000,0.854907,20.188795,False,14.926335,13.508719,0.821730,34.967525,973610000.000000,22.966265
Varun Beverages Ltd.,INE200M01021,VBL,540180.000000,2024-02-01,True,2024-02-01,11230006.000000,2023-12-31,3.000000,4.000000,18973800000.000000,15520790000.000000,3453010000.000000,665530000.000000,1252350000.000000,0.000000,1535130000.000000,348840000.000000,1186290000.000000,1186290000.000000,6496070000.000000,0.000000,0.182617,6.252253,False,101.567752,17.296212,0.639818,44.472848,29234230000.000000,15.665479
Multi Commodity Exchange of India Ltd.,INE745G01035,MCX,534091.000000,2024-02-01,True,2024-02-01,11250011.000000,2023-12-31,3.000000,3.000000,1835100000.000000,2087500000.000000,-252400000.000000,600000.000000,109000000.000000,0.000000,-362000000.000000,-90600000.000000,-271400000.000000,-271400000.000000,509984000.000000,0.000000,-0.532174,-14.789385,False,-180.106257,27.340226,-0.132945,-113.247362,1609200000.000000,20.947012
Supriya Lifescience Ltd.,INE07RO01027,SUPRIYA,543434.000000,2023-12-31,True,2024-02-01,11251082.000000,2023-12-31,3.000000,3.000000,1431390000.000000,985860000.000000,445530000.000000,4940000.000000,39600000.000000,0.000000,400990000.000000,103120000.000000,297870000.000000,297870000.000000,160970000.000000,0.000000,1.850469,20.809842,False,212.954402,32.901590,1.483755,41.643933,1425620000.000000,24.207812
Digidrive Distributors Ltd.,INE0PSC01024,DIGIDRIVE,544079.000000,2023-12-31,True,2024-02-01,11251245.000000,2023-12-31,3.000000,3.000000,96200000.000000,95600000.000000,600000.000000,0.000000,0.000000,0.000000,600000.000000,0.000000,600000.000000,600000.000000,385600000.000000,0.000000,0.001556,0.623701,False,,,,,,
Jubilant Foodworks Ltd.,INE797F01020,JUBLFOOD,533155.000000,2024-02-01,True,2024-02-01,11290023.000000,2023-12-31,3.000000,3.000000,13590290000.000000,10723180000.000000,2867110000.000000,583280000.000000,1465080000.000000,0.000000,818750000.000000,209230000.000000,609520000.000000,609520000.000000,1319690000.000000,0.000000,0.461866,4.484967,False,-31.185612,2.491756,0.546704,-39.455733,13517030000.000000,4.212297
Dodla Dairy Ltd.,INE021O01019,DODLA,543306.000000,2023-12-31,True,2024-02-01,11290075.000000,2023-12-31,3.000000,3.000000,7067870000.000000,6242040000.000000,825830000.000000,2710000.000000,163050000.000000,0.000000,660070000.000000,166290000.000000,493780000.000000,493780000.000000,594930000.000000,0.000000,0.829980,6.986263,False,78.692143,13.011423,0.671692,16.874419,7223230000.000000,11.299609
Parag Milk Foods Ltd.,INE883N01014,PARAGMILK,539889.000000,2023-12-31,True,2024-02-01,11290168.000000,2023-12-31,3.000000,3.000000,7899110000.000000,7251780000.000000,647330000.000000,182570000.000000,143960000.000000,0.000000,320800000.000000,-13160000.000000,333960000.000000,333960000.000000,1173760000.000000,0.000000,0.284522,4.227818,False,145.154567,8.631841,0.229067,53.590264,7893460000.000000,20.681083
Devyani International Ltd.,INE872J01023,DEVYANI,543330.000000,2024-02-01,True,2024-02-01,11290239.000000,2023-12-31,3.000000,3.000000,8014560000.000000,6471090000.000000,1543470000.000000,435140000.000000,892600000.000000,0.000000,215730000.000000,35660000.000000,180070000.000000,180070000.000000,1205860000.000000,0.000000,0.149329,2.246786,False,-72.781186,13.580527,0.340844,-31.674694,7862670000.000000,16.492111
Prataap Snacks Ltd.,INE393P01035,DIAMONDYD,540724.000000,2023-12-31,True,2024-02-01,11290401.000000,2023-12-31,3.000000,3.000000,4107898000.000000,3735636000.000000,372262000.000000,12288000.000000,164750000.000000,0.000000,195224000.000000,87286000.000000,107938000.000000,107938000.000000,119297000.000000,0.000000,0.904784,2.627573,False,210.014841,8.273366,1.385148,440.027194,4355203000.000000,6.811196
Mrs. Bectors Food Specialities Ltd.,INE495P01012,BECTORFOOD,543253.000000,2023-12-31,True,2024-02-01,11290574.000000,2023-12-31,3.000000,3.000000,4045860000.000000,3455700000.000000,590160000.000000,33930000.000000,152990000.000000,0.000000,403240000.000000,102220000.000000,301020000.000000,301020000.000000,588170000.000000,0.000000,0.511791,7.440198,False,26.548115,17.390737,0.556897,82.798784,3884650000.000000,19.735479
Sapphire Foods India Ltd.,INE806T01012,SAPPHIRE,543397.000000,2024-02-01,True,2024-02-01,11290593.000000,2023-12-31,3.000000,3.000000,5748890000.000000,4587430000.000000,1161460000.000000,244310000.000000,782340000.000000,0.000000,134810000.000000,34440000.000000,100370000.000000,100370000.000000,636900000.000000,0.000000,0.157591,1.745902,False,-68.328692,10.260630,0.234752,-38.027258,5537940000.000000,12.016975
Bikaji Foods International Ltd.,INE00E101023,BIKAJI,543653.000000,2024-02-01,True,2024-02-01,11290626.000000,2023-12-31,3.000000,3.000000,6188498000.000000,5368417000.000000,820081000.000000,22777000.000000,148077000.000000,0.000000,649227000.000000,158317000.000000,490910000.000000,490910000.000000,250120000.000000,0.000000,1.962698,7.932620,False,64.771608,22.218639,2.445008,40.585532,6046751000.000000,4.998185
Dwarikesh Sugar Industries Ltd.,INE366A01041,DWARKESH,532610.000000,2023-12-31,True,2024-02-01,11320004.000000,2023-12-31,3.000000,3.000000,3189603000.000000,2869366000.000000,320237000.000000,42582000.000000,135917000.000000,0.000000,141738000.000000,43666000.000000,98072000.000000,98072000.000000,188301000.000000,0.000000,0.520826,3.074740,False,-6.769462,-18.577014,0.545010,30.935582,4486849000.000000,-17.280694
Shree Renuka Sugars Ltd.,INE087H01022,RENUKA,532670.000000,2024-02-01,True,2024-02-01,11320019.000000,2023-12-31,3.000000,3.000000,28873000000.000000,26628000000.000000,2245000000.000000,2215000000.000000,638000000.000000,0.000000,-608000000.000000,978000000.000000,-1586000000.000000,-1586000000.000000,2128000000.000000,0.000000,-0.745301,-5.493021,False,-917.525773,15.455054,-0.818609,-67.339097,25000000000.000000,16.149415
